event,path
"['pass', 'openplay']",./videos/play/test_2382.mp4
"['pass', 'openplay']",./videos/play/test_2383.mp4
"['pass', 'openplay']",./videos/play/test_2384.mp4
"['pass', 'openplay']",./videos/play/test_2387.mp4
"['pass', 'openplay']",./videos/play/test_2390.mp4
"['pass', 'openplay']",./videos/play/test_2393.mp4
"['pass', 'openplay']",./videos/play/test_2396.mp4
"['pass', 'openplay']",./videos/play/test_2402.mp4
"['pass', 'openplay']",./videos/play/test_2405.mp4
"['pass', 'openplay']",./videos/play/test_2408.mp4
"['pass', 'openplay']",./videos/play/test_2411.mp4
"['pass', 'openplay']",./videos/play/test_2414.mp4
"['pass', 'openplay']",./videos/play/test_2417.mp4
"['pass', 'openplay']",./videos/play/test_2420.mp4
"['pass', 'openplay']",./videos/play/test_2421.mp4
"['pass', 'openplay']",./videos/play/test_2424.mp4
"['pass', 'openplay']",./videos/play/test_2425.mp4
"['pass', 'openplay']",./videos/play/test_2428.mp4
"['pass', 'freekick']",./videos/play/test_2435.mp4
"['pass', 'openplay']",./videos/play/test_2438.mp4
"['pass', 'openplay']",./videos/play/test_2441.mp4
"['pass', 'openplay']",./videos/play/test_2442.mp4
"['pass', 'openplay']",./videos/play/test_2445.mp4
"['pass', 'openplay']",./videos/play/test_2446.mp4
"['pass', 'openplay']",./videos/play/test_2449.mp4
"['pass', 'openplay']",./videos/play/test_2452.mp4
"['pass', 'openplay']",./videos/play/test_2455.mp4
"['pass', 'openplay']",./videos/play/test_2458.mp4
"['pass', 'openplay']",./videos/play/test_2461.mp4
"['pass', 'openplay']",./videos/play/test_2462.mp4
"['pass', 'freekick']",./videos/play/test_2468.mp4
"['pass', 'openplay']",./videos/play/test_2471.mp4
"['pass', 'openplay']",./videos/play/test_2474.mp4
"['pass', 'openplay']",./videos/play/test_2477.mp4
"['pass', 'openplay']",./videos/play/test_2480.mp4
"['pass', 'openplay']",./videos/play/test_2483.mp4
"['pass', 'openplay']",./videos/play/test_2486.mp4
"['pass', 'openplay']",./videos/play/test_2489.mp4
"['pass', 'openplay']",./videos/play/test_2492.mp4
"['pass', 'openplay']",./videos/play/test_2495.mp4
"['pass', 'openplay']",./videos/play/test_2498.mp4
"['pass', 'openplay']",./videos/play/test_2499.mp4
"['pass', 'openplay']",./videos/play/test_2502.mp4
"['pass', 'openplay']",./videos/play/test_2508.mp4
"['pass', 'openplay']",./videos/play/test_2517.mp4
"['pass', 'openplay']",./videos/play/test_2520.mp4
"['pass', 'openplay']",./videos/play/test_2521.mp4
"['pass', 'openplay']",./videos/play/test_2522.mp4
"['pass', 'openplay']",./videos/play/test_2525.mp4
"['pass', 'freekick']",./videos/play/test_2531.mp4
"['pass', 'openplay']",./videos/play/test_2534.mp4
"['pass', 'openplay']",./videos/play/test_2537.mp4
"['pass', 'openplay']",./videos/play/test_2540.mp4
"['pass', 'openplay']",./videos/play/test_2546.mp4
"['pass', 'openplay']",./videos/play/test_2549.mp4
"['pass', 'openplay']",./videos/play/test_2550.mp4
"['pass', 'openplay']",./videos/play/test_2553.mp4
"['pass', 'openplay']",./videos/play/test_2556.mp4
"['pass', 'openplay']",./videos/play/test_2559.mp4
"['pass', 'openplay']",./videos/play/test_2562.mp4
"['pass', 'openplay']",./videos/play/test_2568.mp4
"['pass', 'openplay']",./videos/play/test_2571.mp4
"['pass', 'openplay']",./videos/play/test_2574.mp4
"['pass', 'openplay']",./videos/play/test_2577.mp4
"['pass', 'openplay']",./videos/play/test_2580.mp4
"['pass', 'openplay']",./videos/play/test_2584.mp4
"['pass', 'openplay']",./videos/play/test_2587.mp4
"['pass', 'openplay']",./videos/play/test_2590.mp4
"['pass', 'openplay']",./videos/play/test_2591.mp4
"['pass', 'openplay']",./videos/play/test_2594.mp4
"['pass', 'openplay']",./videos/play/test_2595.mp4
"['pass', 'openplay']",./videos/play/test_2598.mp4
"['pass', 'openplay']",./videos/play/test_2599.mp4
"['pass', 'openplay']",./videos/play/test_2602.mp4
"['pass', 'openplay']",./videos/play/test_2605.mp4
"['pass', 'openplay']",./videos/play/test_2606.mp4
"['pass', 'openplay']",./videos/play/test_2609.mp4
"['pass', 'openplay']",./videos/play/test_2610.mp4
"['pass', 'openplay']",./videos/play/test_2614.mp4
"['pass', 'openplay']",./videos/play/test_2617.mp4
"['pass', 'openplay']",./videos/play/test_2620.mp4
"['pass', 'openplay']",./videos/play/test_2623.mp4
"['pass', 'openplay']",./videos/play/test_2626.mp4
"['pass', 'openplay']",./videos/play/test_2629.mp4
"['pass', 'openplay']",./videos/play/test_2632.mp4
"['pass', 'openplay']",./videos/play/test_2635.mp4
"['pass', 'openplay']",./videos/play/test_2638.mp4
"['pass', 'openplay']",./videos/play/test_2641.mp4
"['pass', 'freekick']",./videos/play/test_2644.mp4
"['pass', 'openplay']",./videos/play/test_2647.mp4
"['pass', 'openplay']",./videos/play/test_2650.mp4
"['pass', 'freekick']",./videos/play/test_2656.mp4
"['pass', 'openplay']",./videos/play/test_2659.mp4
"['pass', 'openplay']",./videos/play/test_2662.mp4
"['pass', 'openplay']",./videos/play/test_2665.mp4
"['pass', 'openplay']",./videos/play/test_2668.mp4
"['pass', 'openplay']",./videos/play/test_2671.mp4
"['pass', 'openplay']",./videos/play/test_2674.mp4
"['pass', 'openplay']",./videos/play/test_2677.mp4
"['pass', 'openplay']",./videos/play/test_2681.mp4
"['pass', 'freekick']",./videos/play/test_2687.mp4
"['pass', 'openplay']",./videos/play/test_2690.mp4
"['pass', 'openplay']",./videos/play/test_2693.mp4
"['pass', 'openplay']",./videos/play/test_2696.mp4
"['pass', 'openplay']",./videos/play/test_2699.mp4
"['pass', 'openplay']",./videos/play/test_2700.mp4
"['pass', 'openplay']",./videos/play/test_2702.mp4
"['pass', 'openplay']",./videos/play/test_2705.mp4
"['pass', 'openplay']",./videos/play/test_2711.mp4
"['pass', 'openplay']",./videos/play/test_2714.mp4
"['pass', 'openplay']",./videos/play/test_2715.mp4
"['pass', 'openplay']",./videos/play/test_2716.mp4
"['pass', 'openplay']",./videos/play/test_2717.mp4
"['pass', 'openplay']",./videos/play/test_2718.mp4
"['pass', 'openplay']",./videos/play/test_2721.mp4
"['pass', 'freekick']",./videos/play/test_2725.mp4
"['pass', 'openplay']",./videos/play/test_2728.mp4
"['pass', 'openplay']",./videos/play/test_2731.mp4
"['pass', 'openplay']",./videos/play/test_2732.mp4
"['pass', 'openplay']",./videos/play/test_2735.mp4
"['pass', 'openplay']",./videos/play/test_2738.mp4
"['pass', 'openplay']",./videos/play/test_2741.mp4
"['pass', 'openplay']",./videos/play/test_2744.mp4
"['pass', 'openplay']",./videos/play/test_2747.mp4
"['pass', 'openplay']",./videos/play/test_2750.mp4
"['pass', 'openplay']",./videos/play/test_2753.mp4
"['pass', 'openplay']",./videos/play/test_2756.mp4
"['pass', 'openplay']",./videos/play/test_2759.mp4
"['pass', 'openplay']",./videos/play/test_2762.mp4
"['pass', 'openplay']",./videos/play/test_2765.mp4
"['pass', 'openplay']",./videos/play/test_2771.mp4
"['pass', 'openplay']",./videos/play/test_2774.mp4
"['pass', 'openplay']",./videos/play/test_2788.mp4
"['pass', 'openplay']",./videos/play/test_2791.mp4
"['pass', 'openplay']",./videos/play/test_2792.mp4
"['pass', 'openplay']",./videos/play/test_2795.mp4
"['pass', 'openplay']",./videos/play/test_2798.mp4
"['pass', 'openplay']",./videos/play/test_2801.mp4
"['pass', 'openplay']",./videos/play/test_2804.mp4
"['pass', 'openplay']",./videos/play/test_2807.mp4
"['pass', 'openplay']",./videos/play/test_2810.mp4
"['pass', 'openplay']",./videos/play/test_2811.mp4
"['pass', 'openplay']",./videos/play/test_2814.mp4
"['pass', 'openplay']",./videos/play/test_2821.mp4
"['pass', 'openplay']",./videos/play/test_2824.mp4
"['pass', 'openplay']",./videos/play/test_2827.mp4
"['pass', 'openplay']",./videos/play/test_2828.mp4
"['pass', 'openplay']",./videos/play/test_2831.mp4
"['pass', 'openplay']",./videos/play/test_2834.mp4
"['pass', 'openplay']",./videos/play/test_2835.mp4
"['pass', 'openplay']",./videos/play/test_2838.mp4
"['pass', 'freekick']",./videos/play/test_2844.mp4
"['pass', 'openplay']",./videos/play/test_2847.mp4
"['pass', 'openplay']",./videos/play/test_2848.mp4
"['pass', 'openplay']",./videos/play/test_2851.mp4
"['pass', 'openplay']",./videos/play/test_2854.mp4
"['pass', 'openplay']",./videos/play/test_2857.mp4
"['pass', 'openplay']",./videos/play/test_2860.mp4
"['pass', 'openplay']",./videos/play/test_2863.mp4
"['pass', 'openplay']",./videos/play/test_2866.mp4
"['pass', 'openplay']",./videos/play/test_2869.mp4
"['pass', 'openplay']",./videos/play/test_2872.mp4
"['pass', 'openplay']",./videos/play/test_2873.mp4
"['pass', 'openplay']",./videos/play/test_2876.mp4
"['pass', 'openplay']",./videos/play/test_2879.mp4
"['pass', 'openplay']",./videos/play/test_2882.mp4
"['pass', 'openplay']",./videos/play/test_2885.mp4
"['pass', 'openplay']",./videos/play/test_2888.mp4
"['pass', 'openplay']",./videos/play/test_2891.mp4
"['cross', 'openplay']",./videos/play/test_2894.mp4
"['cross', 'corner']",./videos/play/test_2897.mp4
"['pass', 'openplay']",./videos/play/test_2903.mp4
"['pass', 'openplay']",./videos/play/test_2906.mp4
"['pass', 'openplay']",./videos/play/test_2909.mp4
"['pass', 'openplay']",./videos/play/test_2912.mp4
"['pass', 'openplay']",./videos/play/test_2915.mp4
"['pass', 'openplay']",./videos/play/test_2918.mp4
"['pass', 'openplay']",./videos/play/test_2921.mp4
"['pass', 'openplay']",./videos/play/test_2924.mp4
"['pass', 'openplay']",./videos/play/test_2925.mp4
"['pass', 'openplay']",./videos/play/test_2926.mp4
"['pass', 'openplay']",./videos/play/test_2929.mp4
"['pass', 'openplay']",./videos/play/test_2932.mp4
"['pass', 'openplay']",./videos/play/test_2935.mp4
"['pass', 'openplay']",./videos/play/test_2938.mp4
"['pass', 'openplay']",./videos/play/test_2941.mp4
"['pass', 'openplay']",./videos/play/test_2944.mp4
"['pass', 'openplay']",./videos/play/test_2947.mp4
"['pass', 'openplay']",./videos/play/test_2950.mp4
"['pass', 'openplay']",./videos/play/test_2953.mp4
"['pass', 'openplay']",./videos/play/test_2959.mp4
"['pass', 'freekick']",./videos/play/test_2965.mp4
"['pass', 'openplay']",./videos/play/test_2968.mp4
"['pass', 'openplay']",./videos/play/test_2971.mp4
"['pass', 'openplay']",./videos/play/test_2974.mp4
"['pass', 'openplay']",./videos/play/test_2980.mp4
"['pass', 'openplay']",./videos/play/test_2986.mp4
"['pass', 'openplay']",./videos/play/test_2989.mp4
"['pass', 'openplay']",./videos/play/test_2990.mp4
"['pass', 'openplay']",./videos/play/test_2991.mp4
"['pass', 'openplay']",./videos/play/test_2994.mp4
"['pass', 'openplay']",./videos/play/test_2997.mp4
"['pass', 'openplay']",./videos/play/test_3000.mp4
"['pass', 'openplay']",./videos/play/test_3003.mp4
"['pass', 'openplay']",./videos/play/test_3006.mp4
"['pass', 'openplay']",./videos/play/test_3009.mp4
"['pass', 'openplay']",./videos/play/test_3012.mp4
"['pass', 'openplay']",./videos/play/test_3015.mp4
"['pass', 'openplay']",./videos/play/test_3016.mp4
"['pass', 'openplay']",./videos/play/test_3019.mp4
"['cross', 'openplay']",./videos/play/test_3022.mp4
"['pass', 'openplay']",./videos/play/test_3028.mp4
"['pass', 'openplay']",./videos/play/test_3031.mp4
"['pass', 'openplay']",./videos/play/test_3032.mp4
"['pass', 'openplay']",./videos/play/test_3035.mp4
"['pass', 'openplay']",./videos/play/test_3038.mp4
"['pass', 'openplay']",./videos/play/test_3041.mp4
"['pass', 'openplay']",./videos/play/test_3044.mp4
"['pass', 'openplay']",./videos/play/test_3045.mp4
"['pass', 'openplay']",./videos/play/test_3048.mp4
"['pass', 'openplay']",./videos/play/test_3049.mp4
"['pass', 'openplay']",./videos/play/test_3052.mp4
"['pass', 'openplay']",./videos/play/test_3055.mp4
"['pass', 'openplay']",./videos/play/test_3058.mp4
"['pass', 'openplay']",./videos/play/test_3059.mp4
"['pass', 'openplay']",./videos/play/test_3063.mp4
"['pass', 'openplay']",./videos/play/test_3066.mp4
"['pass', 'openplay']",./videos/play/test_3067.mp4
"['pass', 'openplay']",./videos/play/test_3070.mp4
"['pass', 'openplay']",./videos/play/test_3073.mp4
"['pass', 'openplay']",./videos/play/test_3076.mp4
"['pass', 'openplay']",./videos/play/test_3079.mp4
"['pass', 'openplay']",./videos/play/test_3082.mp4
"['pass', 'freekick']",./videos/play/test_3086.mp4
"['pass', 'freekick']",./videos/play/test_3092.mp4
"['pass', 'openplay']",./videos/play/test_3093.mp4
"['pass', 'openplay']",./videos/play/test_3097.mp4
"['pass', 'openplay']",./videos/play/test_3109.mp4
"['pass', 'openplay']",./videos/play/test_3110.mp4
"['pass', 'openplay']",./videos/play/test_3111.mp4
"['pass', 'openplay']",./videos/play/test_3114.mp4
"['pass', 'openplay']",./videos/play/test_3117.mp4
"['pass', 'openplay']",./videos/play/test_3120.mp4
"['pass', 'openplay']",./videos/play/test_3123.mp4
"['pass', 'openplay']",./videos/play/test_3126.mp4
"['pass', 'openplay']",./videos/play/test_3127.mp4
"['pass', 'openplay']",./videos/play/test_3130.mp4
"['pass', 'openplay']",./videos/play/test_3133.mp4
"['pass', 'openplay']",./videos/play/test_3139.mp4
"['pass', 'openplay']",./videos/play/test_3142.mp4
"['cross', 'openplay']",./videos/play/test_3143.mp4
"['pass', 'openplay']",./videos/play/test_3149.mp4
"['pass', 'openplay']",./videos/play/test_3152.mp4
"['pass', 'openplay']",./videos/play/test_3155.mp4
"['pass', 'openplay']",./videos/play/test_3158.mp4
"['pass', 'openplay']",./videos/play/test_3161.mp4
"['pass', 'openplay']",./videos/play/test_3162.mp4
"['pass', 'openplay']",./videos/play/test_3165.mp4
"['pass', 'openplay']",./videos/play/test_3166.mp4
"['pass', 'openplay']",./videos/play/test_3169.mp4
"['pass', 'openplay']",./videos/play/test_3172.mp4
"['pass', 'openplay']",./videos/play/test_3175.mp4
"['pass', 'openplay']",./videos/play/test_3176.mp4
"['pass', 'openplay']",./videos/play/test_3179.mp4
"['pass', 'openplay']",./videos/play/test_3182.mp4
"['pass', 'openplay']",./videos/play/test_3183.mp4
"['pass', 'openplay']",./videos/play/test_3186.mp4
"['pass', 'openplay']",./videos/play/test_3189.mp4
"['pass', 'openplay']",./videos/play/test_3193.mp4
"['pass', 'openplay']",./videos/play/test_3196.mp4
"['pass', 'openplay']",./videos/play/test_3199.mp4
"['pass', 'openplay']",./videos/play/test_3202.mp4
"['pass', 'openplay']",./videos/play/test_3205.mp4
"['pass', 'openplay']",./videos/play/test_3208.mp4
"['pass', 'openplay']",./videos/play/test_3209.mp4
"['pass', 'openplay']",./videos/play/test_3212.mp4
"['pass', 'openplay']",./videos/play/test_3215.mp4
"['pass', 'openplay']",./videos/play/test_3218.mp4
"['pass', 'openplay']",./videos/play/test_3221.mp4
"['pass', 'openplay']",./videos/play/test_3224.mp4
"['pass', 'openplay']",./videos/play/test_3227.mp4
"['pass', 'openplay']",./videos/play/test_3230.mp4
"['pass', 'openplay']",./videos/play/test_3233.mp4
"['pass', 'openplay']",./videos/play/test_3236.mp4
"['pass', 'openplay']",./videos/play/test_3239.mp4
"['pass', 'openplay']",./videos/play/test_3245.mp4
"['pass', 'openplay']",./videos/play/test_3246.mp4
"['pass', 'openplay']",./videos/play/test_3247.mp4
"['pass', 'openplay']",./videos/play/test_3248.mp4
"['pass', 'openplay']",./videos/play/test_3251.mp4
"['pass', 'openplay']",./videos/play/test_3254.mp4
"['pass', 'openplay']",./videos/play/test_3260.mp4
"['pass', 'openplay']",./videos/play/test_3270.mp4
"['pass', 'openplay']",./videos/play/test_3273.mp4
"['pass', 'openplay']",./videos/play/test_3276.mp4
"['pass', 'openplay']",./videos/play/test_3279.mp4
"['pass', 'openplay']",./videos/play/test_3282.mp4
"['pass', 'openplay']",./videos/play/test_3285.mp4
"['pass', 'openplay']",./videos/play/test_3288.mp4
"['pass', 'openplay']",./videos/play/test_3291.mp4
"['pass', 'openplay']",./videos/play/test_3292.mp4
"['pass', 'openplay']",./videos/play/test_3295.mp4
"['pass', 'openplay']",./videos/play/test_3298.mp4
"['pass', 'openplay']",./videos/play/test_3301.mp4
"['pass', 'openplay']",./videos/play/test_3304.mp4
"['pass', 'openplay']",./videos/play/test_3307.mp4
"['pass', 'openplay']",./videos/play/test_3310.mp4
"['pass', 'openplay']",./videos/play/test_3313.mp4
"['pass', 'openplay']",./videos/play/test_3314.mp4
"['cross', 'freekick']",./videos/play/test_3318.mp4
"['pass', 'openplay']",./videos/play/test_3321.mp4
"['pass', 'openplay']",./videos/play/test_3322.mp4
"['pass', 'openplay']",./videos/play/test_3325.mp4
"['pass', 'openplay']",./videos/play/test_3328.mp4
"['pass', 'openplay']",./videos/play/test_3334.mp4
"['pass', 'freekick']",./videos/play/test_3337.mp4
"['pass', 'openplay']",./videos/play/test_3340.mp4
"['pass', 'openplay']",./videos/play/test_3343.mp4
"['pass', 'openplay']",./videos/play/test_3346.mp4
"['pass', 'openplay']",./videos/play/test_3349.mp4
"['pass', 'openplay']",./videos/play/test_3358.mp4
"['pass', 'openplay']",./videos/play/test_3361.mp4
"['pass', 'openplay']",./videos/play/test_3364.mp4
"['pass', 'freekick']",./videos/play/test_3370.mp4
"['pass', 'openplay']",./videos/play/test_3373.mp4
"['pass', 'openplay']",./videos/play/test_3376.mp4
"['pass', 'openplay']",./videos/play/test_3379.mp4
"['pass', 'openplay']",./videos/play/test_3380.mp4
"['pass', 'openplay']",./videos/play/test_3381.mp4
"['pass', 'openplay']",./videos/play/test_3384.mp4
"['pass', 'openplay']",./videos/play/test_3387.mp4
"['pass', 'openplay']",./videos/play/test_3388.mp4
"['pass', 'openplay']",./videos/play/test_3391.mp4
"['cross', 'corner']",./videos/play/test_3394.mp4
"['pass', 'openplay']",./videos/play/test_3397.mp4
"['pass', 'openplay']",./videos/play/test_3400.mp4
"['pass', 'openplay']",./videos/play/test_3401.mp4
"['pass', 'openplay']",./videos/play/test_3404.mp4
"['pass', 'openplay']",./videos/play/test_3405.mp4
"['pass', 'openplay']",./videos/play/test_3408.mp4
"['pass', 'openplay']",./videos/play/test_3411.mp4
"['pass', 'openplay']",./videos/play/test_3412.mp4
"['pass', 'openplay']",./videos/play/test_3413.mp4
"['pass', 'openplay']",./videos/play/test_3416.mp4
"['pass', 'openplay']",./videos/play/test_3419.mp4
"['pass', 'openplay']",./videos/play/test_3420.mp4
"['pass', 'openplay']",./videos/play/test_3423.mp4
"['pass', 'openplay']",./videos/play/test_3429.mp4
"['pass', 'openplay']",./videos/play/test_3432.mp4
"['pass', 'openplay']",./videos/play/test_3433.mp4
"['pass', 'openplay']",./videos/play/test_3434.mp4
"['pass', 'openplay']",./videos/play/test_3437.mp4
"['pass', 'openplay']",./videos/play/test_3440.mp4
"['pass', 'openplay']",./videos/play/test_3443.mp4
"['pass', 'openplay']",./videos/play/test_3446.mp4
"['pass', 'openplay']",./videos/play/test_3447.mp4
"['pass', 'openplay']",./videos/play/test_3450.mp4
"['pass', 'openplay']",./videos/play/test_3453.mp4
"['pass', 'openplay']",./videos/play/test_3456.mp4
"['pass', 'openplay']",./videos/play/test_3459.mp4
"['pass', 'openplay']",./videos/play/test_3462.mp4
"['pass', 'openplay']",./videos/play/test_3465.mp4
"['pass', 'openplay']",./videos/play/test_3468.mp4
"['cross', 'corner']",./videos/play/test_3471.mp4
"['pass', 'openplay']",./videos/play/test_3474.mp4
"['pass', 'openplay']",./videos/play/test_3478.mp4
"['pass', 'openplay']",./videos/play/test_3481.mp4
"['pass', 'openplay']",./videos/play/test_3484.mp4
"['pass', 'openplay']",./videos/play/test_3485.mp4
"['pass', 'openplay']",./videos/play/test_3488.mp4
"['pass', 'openplay']",./videos/play/test_3491.mp4
"['pass', 'openplay']",./videos/play/test_3492.mp4
"['pass', 'openplay']",./videos/play/test_3495.mp4
"['pass', 'openplay']",./videos/play/test_3498.mp4
"['pass', 'openplay']",./videos/play/test_3499.mp4
"['pass', 'openplay']",./videos/play/test_3502.mp4
"['pass', 'openplay']",./videos/play/test_3503.mp4
"['pass', 'openplay']",./videos/play/test_3504.mp4
"['pass', 'openplay']",./videos/play/test_3507.mp4
"['pass', 'openplay']",./videos/play/test_3510.mp4
"['pass', 'openplay']",./videos/play/test_3513.mp4
"['pass', 'openplay']",./videos/play/test_3516.mp4
"['pass', 'openplay']",./videos/play/test_3519.mp4
"['pass', 'openplay']",./videos/play/test_3523.mp4
"['pass', 'openplay']",./videos/play/test_3526.mp4
"['pass', 'openplay']",./videos/play/test_3527.mp4
"['pass', 'openplay']",./videos/play/test_3528.mp4
"['pass', 'openplay']",./videos/play/test_3531.mp4
"['pass', 'openplay']",./videos/play/test_3534.mp4
"['pass', 'openplay']",./videos/play/test_3537.mp4
"['pass', 'freekick']",./videos/play/test_3543.mp4
"['pass', 'openplay']",./videos/play/test_3544.mp4
"['pass', 'openplay']",./videos/play/test_3550.mp4
"['pass', 'openplay']",./videos/play/test_3554.mp4
"['pass', 'openplay']",./videos/play/test_3558.mp4
"['pass', 'openplay']",./videos/play/test_3561.mp4
"['pass', 'openplay']",./videos/play/test_3567.mp4
"['pass', 'freekick']",./videos/play/test_3573.mp4
"['pass', 'openplay']",./videos/play/test_3576.mp4
"['pass', 'openplay']",./videos/play/test_3577.mp4
"['pass', 'openplay']",./videos/play/test_3580.mp4
"['pass', 'openplay']",./videos/play/test_3583.mp4
"['pass', 'openplay']",./videos/play/test_3584.mp4
"['pass', 'openplay']",./videos/play/test_3587.mp4
"['pass', 'openplay']",./videos/play/test_3590.mp4
"['pass', 'openplay']",./videos/play/test_3593.mp4
"['pass', 'openplay']",./videos/play/test_3596.mp4
"['cross', 'openplay']",./videos/play/test_3599.mp4
"['pass', 'openplay']",./videos/play/test_3602.mp4
"['pass', 'openplay']",./videos/play/test_3605.mp4
"['pass', 'openplay']",./videos/play/test_3608.mp4
"['pass', 'openplay']",./videos/play/test_3611.mp4
"['pass', 'openplay']",./videos/play/test_3612.mp4
"['pass', 'openplay']",./videos/play/test_3615.mp4
"['cross', 'openplay']",./videos/play/test_3618.mp4
"['pass', 'openplay']",./videos/play/test_3621.mp4
"['cross', 'openplay']",./videos/play/test_3630.mp4
"['pass', 'openplay']",./videos/play/test_3633.mp4
"['pass', 'openplay']",./videos/play/test_3634.mp4
"['pass', 'openplay']",./videos/play/test_3637.mp4
"['pass', 'openplay']",./videos/play/test_3638.mp4
"['pass', 'openplay']",./videos/play/test_3639.mp4
"['pass', 'openplay']",./videos/play/test_3642.mp4
"['pass', 'openplay']",./videos/play/test_3645.mp4
"['pass', 'openplay']",./videos/play/test_3648.mp4
"['pass', 'openplay']",./videos/play/test_3654.mp4
"['pass', 'openplay']",./videos/play/test_3664.mp4
"['pass', 'openplay']",./videos/play/test_3670.mp4
"['pass', 'openplay']",./videos/play/test_3673.mp4
"['pass', 'openplay']",./videos/play/test_3676.mp4
"['pass', 'openplay']",./videos/play/test_3679.mp4
"['pass', 'openplay']",./videos/play/test_3682.mp4
"['pass', 'openplay']",./videos/play/test_3683.mp4
"['pass', 'openplay']",./videos/play/test_3686.mp4
"['pass', 'openplay']",./videos/play/test_3689.mp4
"['pass', 'openplay']",./videos/play/test_3692.mp4
"['pass', 'openplay']",./videos/play/test_3693.mp4
"['pass', 'openplay']",./videos/play/test_3696.mp4
"['pass', 'openplay']",./videos/play/test_3699.mp4
"['pass', 'openplay']",./videos/play/test_3702.mp4
"['pass', 'openplay']",./videos/play/test_3703.mp4
"['pass', 'openplay']",./videos/play/test_3706.mp4
"['pass', 'openplay']",./videos/play/test_3709.mp4
"['pass', 'openplay']",./videos/play/test_3712.mp4
"['pass', 'openplay']",./videos/play/test_3713.mp4
"['pass', 'openplay']",./videos/play/test_3716.mp4
"['pass', 'openplay']",./videos/play/test_3719.mp4
"['pass', 'openplay']",./videos/play/test_3720.mp4
"['pass', 'openplay']",./videos/play/test_3723.mp4
"['pass', 'openplay']",./videos/play/test_3724.mp4
"['pass', 'openplay']",./videos/play/test_3727.mp4
"['pass', 'openplay']",./videos/play/test_3730.mp4
"['pass', 'openplay']",./videos/play/test_3733.mp4
"['pass', 'openplay']",./videos/play/test_3736.mp4
"['pass', 'openplay']",./videos/play/test_3739.mp4
"['pass', 'openplay']",./videos/play/test_3742.mp4
"['pass', 'openplay']",./videos/play/test_3743.mp4
"['pass', 'openplay']",./videos/play/test_3750.mp4
"['cross', 'openplay']",./videos/play/test_3753.mp4
"['pass', 'openplay']",./videos/play/test_3756.mp4
"['pass', 'openplay']",./videos/play/test_3759.mp4
"['pass', 'openplay']",./videos/play/test_3762.mp4
"['pass', 'openplay']",./videos/play/test_3766.mp4
"['pass', 'openplay']",./videos/play/test_3769.mp4
"['pass', 'openplay']",./videos/play/test_3770.mp4
"['pass', 'openplay']",./videos/play/test_3771.mp4
"['pass', 'openplay']",./videos/play/test_3774.mp4
"['pass', 'openplay']",./videos/play/test_3777.mp4
"['pass', 'openplay']",./videos/play/test_3780.mp4
"['pass', 'openplay']",./videos/play/test_3781.mp4
"['pass', 'openplay']",./videos/play/test_3782.mp4
"['pass', 'openplay']",./videos/play/test_3783.mp4
"['pass', 'openplay']",./videos/play/test_3784.mp4
"['pass', 'openplay']",./videos/play/test_3787.mp4
"['pass', 'openplay']",./videos/play/test_3790.mp4
"['pass', 'openplay']",./videos/play/test_3793.mp4
"['pass', 'openplay']",./videos/play/test_3794.mp4
"['pass', 'openplay']",./videos/play/test_3797.mp4
"['pass', 'openplay']",./videos/play/test_3800.mp4
"['pass', 'openplay']",./videos/play/test_3803.mp4
"['pass', 'openplay']",./videos/play/test_3806.mp4
"['pass', 'openplay']",./videos/play/test_3809.mp4
"['pass', 'openplay']",./videos/play/test_3812.mp4
"['pass', 'openplay']",./videos/play/test_3813.mp4
"['pass', 'openplay']",./videos/play/test_3816.mp4
"['pass', 'openplay']",./videos/play/test_3819.mp4
"['pass', 'openplay']",./videos/play/test_3822.mp4
"['pass', 'openplay']",./videos/play/test_3825.mp4
"['pass', 'openplay']",./videos/play/test_3831.mp4
"['pass', 'openplay']",./videos/play/test_3834.mp4
"['pass', 'openplay']",./videos/play/test_3841.mp4
"['pass', 'openplay']",./videos/play/test_3844.mp4
"['pass', 'openplay']",./videos/play/test_3845.mp4
"['pass', 'openplay']",./videos/play/test_3848.mp4
"['pass', 'openplay']",./videos/play/test_3849.mp4
"['pass', 'openplay']",./videos/play/test_3855.mp4
"['pass', 'openplay']",./videos/play/test_3858.mp4
"['pass', 'openplay']",./videos/play/test_3861.mp4
"['pass', 'openplay']",./videos/play/test_3864.mp4
"['pass', 'openplay']",./videos/play/test_3870.mp4
"['pass', 'openplay']",./videos/play/test_3874.mp4
"['pass', 'openplay']",./videos/play/test_3875.mp4
"['pass', 'openplay']",./videos/play/test_3879.mp4
"['pass', 'openplay']",./videos/play/test_3882.mp4
"['pass', 'openplay']",./videos/play/test_3885.mp4
"['pass', 'openplay']",./videos/play/test_3888.mp4
"['pass', 'openplay']",./videos/play/test_3894.mp4
"['pass', 'openplay']",./videos/play/test_3903.mp4
"['pass', 'openplay']",./videos/play/test_3906.mp4
"['pass', 'openplay']",./videos/play/test_3909.mp4
"['pass', 'openplay']",./videos/play/test_3912.mp4
"['pass', 'openplay']",./videos/play/test_3915.mp4
"['pass', 'openplay']",./videos/play/test_3921.mp4
"['pass', 'openplay']",./videos/play/test_3922.mp4
"['pass', 'openplay']",./videos/play/test_3923.mp4
"['pass', 'openplay']",./videos/play/test_3926.mp4
"['cross', 'corner']",./videos/play/test_3929.mp4
"['cross', 'corner']",./videos/play/test_3932.mp4
